State,Year,population,property_crime_rate,burglary_rate,larceny_rate,motor_theft_rate,violent_crime_rate,assault_rate,murder_rate,rape_rate,robbery_rate,Data.Totals.Property.All,Data.Totals.Property.Burglary,Data.Totals.Property.Larceny,Data.Totals.Property.Motor,Data.Totals.Violent.All,Data.Totals.Violent.Assault,Data.Totals.Violent.Murder,Data.Totals.Violent.Rape,Data.Totals.Violent.Robbery,Unemployment_rate
Tennessee,2012,6456243,3371.4,870.2,2300.1,201.0,643.6,479.6,6.0,31.5,126.5,217664,56181,148503,12980,41550,30961,388,2032,8169,8.0
Tennessee,2013,6495978,3180.9,785.1,2213.7,182.1,590.6,436.9,5.0,36.2,112.5,206629,50999,143802,11828,38364,28378,328,2351,7307,7.8
Tennessee,2014,6549352,3060.6,712.2,2156.0,192.4,608.4,453.2,5.7,38.6,110.9,200447,46642,141206,12599,39848,29681,371,2531,7265,6.6
Tennessee,2015,6600299,2936.2,655.2,2086.0,195.0,612.1,452.2,6.2,40.5,113.2,193796,43247,137679,12870,40400,29844,406,2676,7474,5.6
Tennessee,2016,6651194,2854.1,606.1,2020.7,227.3,632.9,467.3,7.3,40.8,117.5,189835,40312,134404,15119,42097,31084,486,2714,7813,4.7
Tennessee,2017,6715984,2940.6,576.5,2088.3,275.8,651.5,482.9,7.8,43.7,117.1,197488,38716,140248,18524,43755,32432,527,2934,7862,3.7
Tennessee,2018,6770010,2825.4,489.4,2034.1,301.9,623.7,468.5,7.4,41.7,106.2,191279,33132,137708,20439,42226,31717,498,2821,7190,3.5
Tennessee,2019,6829174,2652.6,437.4,1934.4,280.9,595.2,456.7,7.3,41.2,90.1,181153,29869,132104,19180,40647,31186,498,2813,6150,3.3
Texas,2000,20851820,4410.4,906.3,3057.4,446.8,545.1,356.3,5.9,37.7,145.1,919658,188975,637522,93161,113653,74302,1238,7856,30257,4.4
Texas,2001,21370983,4570.0,956.3,3133.3,480.4,571.6,361.7,6.2,38.2,165.4,976654,204362,669625,102667,122155,77306,1332,8169,35348,5.0
Texas,2002,21736925,4620.1,978.1,3169.7,472.4,579.7,361.7,6.0,39.1,172.9,1004274,212602,688992,102680,126018,78628,1302,8508,37580,6.3
Texas,2003,22103374,4599.9,994.8,3160.8,444.3,553.1,342.9,6.4,36.3,167.5,1016735,219877,698644,98214,122246,75782,1422,8025,37017,6.7
Texas,2004,22471549,4497.7,979.5,3099.5,418.6,540.9,338.1,6.1,37.3,159.4,1010702,220118,696507,94077,121554,75985,1364,8388,35817,6.0
Texas,2005,22928508,4319.0,958.8,2953.0,408.0,528.0,328.8,6.1,37.1,156.1,990293,219828,677042,93423,121091,75383,1407,8511,35790,5.5
Texas,2006,23507783,4083.1,917.6,2759.6,405.9,517.3,317.0,5.9,35.9,158.5,959846,215710,648711,95425,121602,74531,1386,8429,37256,5.0
Texas,2007,23904380,4122.3,955.1,2774.0,393.2,510.4,306.9,5.9,35.4,162.2,985421,228320,663101,94000,122014,73357,1419,8460,38778,4.4
Texas,2008,24326974,3986.8,945.6,2690.2,351.0,508.0,314.1,5.6,33.1,155.1,969865,230046,654435,85384,123585,76421,1370,8055,37739,4.9
Texas,2009,24782302,4015.3,968.7,2737.7,309.0,491.0,298.7,5.4,33.5,153.4,995082,240058,678455,76569,121684,74021,1330,8311,38022,7.5
Texas,2010,25253466,3766.8,905.2,2592.2,269.4,448.4,283.2,4.9,30.2,130.1,951246,228597,654626,68023,113231,71517,1249,7622,32843,8.2
Texas,2011,25631778,3483.2,841.7,2392.1,249.4,408.6,263.3,4.4,29.2,111.7,892810,215755,613131,63924,104734,67498,1130,7486,28620,8.0
Texas,2012,26059203,3361.8,785.9,2326.4,249.4,408.6,258.0,4.4,29.6,116.6,876059,204810,606253,64996,106476,67239,1144,7711,30382,6.7
Texas,2013,26448193,3258.2,721.8,2287.8,248.6,408.3,246.9,4.3,36.9,120.2,861734,190898,605091,65745,107998,65292,1139,9766,31801,6.3
Texas,2014,26956958,3019.4,627.8,2137.3,254.3,405.9,243.6,4.4,42.3,115.7,813934,169234,576154,68546,109414,65656,1184,11393,31181,5.2
Texas,2015,27469114,2831.3,557.2,2028.5,245.7,412.2,246.6,4.8,44.6,116.3,777739,153054,557200,67485,113227,67727,1316,12250,31934,4.5
Texas,2016,27862596,2759.8,533.8,1978.1,247.8,434.4,261.6,5.3,48.0,119.6,768947,148740,551151,69056,121042,72880,1478,13367,33317,4.6
Texas,2017,28304596,2562.6,473.7,1848.5,240.4,438.9,268.8,5.0,51.1,114.0,725328,134066,523221,68041,124238,76089,1412,14470,32267,4.3
Texas,2018,28701845,2367.2,410.8,1713.1,243.2,410.9,256.6,4.6,51.2,98.4,679430,117911,491702,69817,117927,73656,1322,14693,28256,3.9
Texas,2019,28995881,2390.7,392.8,1730.6,267.2,418.9,263.0,4.9,51.1,100.0,693204,113902,501813,77489,121474,76253,1409,14824,28988,3.5
Utah,2000,2233169,4220.3,642.5,3288.5,289.3,255.7,159.5,1.9,38.6,55.6,94247,14348,73438,6461,5711,3563,43,863,1242,3.3
Utah,2001,2278712,3993.2,605.8,3101.6,285.8,233.2,138.4,2.9,39.3,52.5,90993,13804,70676,6513,5314,3154,67,896,1197,4.4
Utah,2002,2318789,4210.9,652.2,3225.6,333.0,236.7,144.8,2.0,40.7,49.2,97641,15124,74795,7722,5488,3358,47,943,1140,5.7
Utah,2003,2352119,4255.1,721.1,3202.3,331.7,250.4,155.3,2.6,39.1,53.5,100084,16961,75321,7802,5889,3652,60,919,1258,5.6
Utah,2004,2420708,4038.6,628.9,3093.7,315.9,233.3,140.4,1.9,39.9,51.1,97762,15225,74889,7648,5647,3398,46,967,1236,5.0
Utah,2005,2490334,3837.0,601.2,2894.0,341.0,225.0,142.2,2.2,36.9,44.0,95546,14971,72082,8493,5612,3541,56,920,1095,4.0
Utah,2006,2550063,3512.5,577.3,2607.0,328.3,226.3,140.7,2.0,34.9,48.7,89572,14721,66480,8371,5771,3587,51,891,1242,2.8
Utah,2007,2645330,3518.7,589.5,2592.2,337.0,239.9,148.5,2.2,35.3,53.9,93082,15594,68573,8915,6347,3928,59,935,1425,2.6
Utah,2008,2736424,3375.7,539.6,2569.0,267.1,225.3,138.4,1.5,33.4,51.9,92373,14766,70299,7308,6165,3788,41,915,1421,3.3
Utah,2009,2784572,3295.0,547.9,2497.9,249.1,215.4,133.4,1.4,33.8,46.8,91751,15258,69556,6937,5998,3714,39,941,1304,7.3
Utah,2010,2775479,3182.0,543.9,2422.7,215.4,213.5,130.4,1.9,35.4,45.7,88316,15095,67242,5979,5925,3620,53,983,1269,7.9
Utah,2011,2814347,2987.7,468.0,2299.9,219.8,197.1,125.0,1.8,32.0,38.3,84084,13170,64727,6187,5547,3517,50,901,1079,7.1
Utah,2012,2855287,2991.8,453.3,2328.4,210.1,205.8,132.5,1.8,33.0,38.5,85424,12943,66482,5999,5876,3783,50,943,1100,4.8
Utah,2013,2900872,2950.4,459.6,2233.4,257.3,224.0,130.4,1.7,49.0,42.8,85586,13333,64788,7465,6498,3784,49,1422,1243,4.2
Utah,2014,2942902,2878.5,391.4,2239.1,248.0,215.6,119.4,2.3,49.4,44.6,84711,11518,65895,7298,6346,3513,67,1454,1312,3.6
Utah,2015,2995919,2980.0,416.2,2273.2,290.6,236.0,135.1,1.8,54.9,44.3,89278,12468,68103,8707,7071,4046,54,1645,1326,3.5
Utah,2016,3051217,2951.5,420.7,2223.2,307.7,242.8,140.1,2.4,49.8,50.5,90058,12836,67834,9388,7407,4274,72,1520,1541,3.3
Utah,2017,3101833,2780.2,381.0,2092.1,307.2,238.9,134.5,2.4,54.7,47.3,86238,11817,64892,9529,7410,4172,73,1697,1468,3.1
Utah,2018,3161105,2377.5,315.3,1817.7,244.5,233.1,136.6,1.9,55.5,39.1,75156,9968,57460,7728,7368,4319,60,1753,1236,2.9
Utah,2019,3205958,2169.3,276.7,1682.4,210.2,235.6,141.4,2.2,56.8,35.1,69546,8871,53937,6738,7553,4534,72,1822,1125,2.5
Vermont,2000,608827,2873.4,575.0,2165.5,132.9,113.5,69.8,1.5,23.0,19.2,17494,3501,13184,809,691,425,9,140,117,2.8
Vermont,2001,612978,2664.7,513.9,2027.2,123.7,105.1,69.0,1.1,17.5,17.5,16334,3150,12426,758,644,423,7,107,107,3.3
Vermont,2002,616408,2424.0,566.0,1733.3,124.8,106.7,71.7,2.1,20.4,12.5,14942,3489,10684,769,658,442,13,126,77,3.8
Vermont,2003,619343,2228.7,487.1,1635.9,105.6,114.2,81.4,2.4,20.3,10.0,13803,3017,10132,654,707,504,15,126,62,4.4
Vermont,2004,621233,2343.6,552.9,1696.1,94.5,114.8,73.9,2.6,25.8,12.6,14559,3435,10537,587,713,459,16,160,78,3.7
Vermont,2005,622387,2370.0,511.7,1750.0,108.0,126.0,87.6,1.3,24.6,12.2,14749,3185,10894,670,782,545,8,153,76,3.5
Vermont,2006,623908,2391.4,551.8,1740.2,99.4,145.1,96.8,2.2,27.7,18.3,14920,3443,10857,620,905,604,14,173,114,3.7
Vermont,2007,621254,2366.5,515.1,1747.0,104.5,129.1,93.7,2.1,20.6,12.7,14702,3200,10853,649,802,582,13,128,79,3.9
Vermont,2008,621270,2559.8,565.8,1899.7,94.3,137.5,98.3,2.7,21.4,15.0,15903,3515,11802,586,854,611,17,133,93,4.5
Vermont,2009,621760,2414.1,558.3,1783.6,72.2,134.6,94.2,1.3,21.2,17.9,15010,3471,11090,449,837,586,8,132,111,6.2
Vermont,2010,625909,2262.3,534.9,1657.3,70.1,131.0,95.2,1.1,22.5,12.1,14160,3348,10373,439,820,596,7,141,76,6.3
Vermont,2011,626592,2407.6,612.5,1710.8,84.3,147.6,106.8,1.8,23.3,15.8,15086,3838,10720,528,925,669,11,146,99,5.6
Vermont,2012,626011,2398.7,633.4,1695.8,69.5,142.6,104.2,1.3,19.3,17.9,15016,3965,10616,435,893,652,8,121,112,4.8
Vermont,2013,626630,2214.2,528.7,1632.2,53.3,121.1,87.1,1.6,20.7,11.6,13875,3313,10228,334,759,546,10,130,73,4.4
Vermont,2014,626562,1524.4,324.6,1160.8,38.9,99.3,68.9,1.6,17.6,11.2,9551,2034,7273,244,622,432,10,110,70,4.0
Vermont,2015,626042,1406.6,314.4,1063.8,28.4,118.0,78.6,1.6,21.7,16.1,8806,1968,6660,178,739,492,10,136,101,3.5
Vermont,2016,624594,1697.4,336.7,1315.6,45.1,158.3,110.6,2.2,28.5,17.0,10602,2103,8217,282,989,691,14,178,106,3.1
Vermont,2017,623657,1436.7,297.3,1108.3,31.1,165.8,113.8,2.2,35.0,14.8,8960,1854,6912,194,1034,710,14,218,92,3.0
Vermont,2018,626299,1283.1,234.2,1008.5,40.4,172.0,113.4,1.6,45.8,11.2,8036,1467,6316,253,1077,710,10,287,70,2.5
Vermont,2019,623989,1424.4,204.3,1172.3,47.8,202.2,144.6,1.8,44.6,11.4,8888,1275,7315,298,1262,902,11,278,71,2.1
Virginia,2000,7078515,2746.4,429.9,2064.8,251.6,281.7,164.3,5.7,22.8,88.9,194405,30434,146158,17813,19943,11631,401,1616,6295,2.3
Virginia,2001,7196750,2883.3,439.1,2182.4,261.8,291.0,166.0,5.1,24.6,95.3,207506,31604,157060,18842,20939,11945,364,1770,6860,3.3
Virginia,2002,7287829,2851.1,435.8,2161.8,253.5,291.7,165.6,5.3,25.2,95.5,207783,31757,157548,18478,21256,12068,388,1839,6961,4.4
Virginia,2003,7365284,2721.5,395.2,2082.3,244.1,278.2,156.9,5.6,24.5,91.1,200449,29105,153367,17977,20490,11554,416,1807,6713,4.3
Virginia,2004,7481332,2678.2,384.4,2060.5,233.3,275.5,153.8,5.2,24.3,92.2,200368,28759,154154,17455,20608,11503,390,1816,6899,4.1
Virginia,2005,7564327,2649.0,394.3,2044.0,211.0,283.0,154.9,6.1,23.3,99.1,200404,29829,154584,15991,21434,11718,458,1763,7495,3.8
Virginia,2006,7642884,2489.3,420.9,1874.8,193.6,283.7,152.7,5.3,23.9,101.8,190257,32166,143292,14799,21683,11672,403,1829,7779,3.3
Virginia,2007,7712091,2486.5,415.3,1888.4,182.8,272.8,144.3,5.4,23.2,99.8,191763,32028,145634,14101,21035,11131,415,1793,7696,3.3
Virginia,2008,7769089,2532.2,414.3,1946.1,171.8,257.8,133.8,4.8,23.1,96.2,196726,32188,151191,13347,20031,10397,370,1794,7470,4.3
Virginia,2009,7882590,2461.4,405.4,1907.7,148.3,230.8,125.7,4.7,19.9,80.5,194020,31956,150374,11690,18195,9911,370,1572,6342,6.8
Virginia,2010,8023953,2335.5,383.9,1819.4,132.2,214.2,119.0,4.7,19.7,70.8,187403,30804,145990,10609,17184,9550,376,1580,5678,7.3
Virginia,2011,8104384,2256.8,378.3,1758.0,120.6,197.6,107.3,3.8,19.6,66.9,182902,30656,142476,9770,16014,8694,304,1591,5425,6.6
Virginia,2012,8185867,2162.1,360.5,1690.7,110.9,190.1,111.1,3.8,17.7,57.5,176985,29511,138398,9076,15564,9092,314,1452,4706,5.9
Virginia,2013,8260405,2065.9,322.5,1640.1,103.3,196.2,109.7,3.8,27.4,55.3,170654,26640,135478,8536,16205,9062,316,2262,4565,5.6
Virginia,2014,8326289,1930.3,277.7,1560.5,92.1,196.2,112.9,4.1,27.7,51.5,160720,23122,129933,7665,16340,9400,338,2310,4292,5.1
Virginia,2015,8382993,1866.5,254.6,1515.2,96.8,195.6,110.2,4.6,27.9,53.0,156470,21340,127019,8111,16399,9235,383,2340,4441,4.4
Virginia,2016,8411808,1859.4,238.0,1505.1,116.4,217.6,122.2,5.8,32.5,57.1,156412,20018,126606,9788,18302,10278,484,2737,4803,4.0
Virginia,2017,8470020,1792.9,218.0,1454.7,120.1,208.2,117.9,5.3,33.8,51.1,151855,18468,123215,10172,17632,9985,453,2862,4332,3.7
Virginia,2018,8517685,1665.8,182.8,1356.4,126.5,200.0,118.7,4.6,34.3,42.3,141885,15574,115533,10778,17032,10113,391,2924,3604,3.0
Virginia,2019,8535519,1642.7,162.8,1359.5,120.3,208.0,128.7,5.0,33.0,41.3,140213,13900,116044,10269,17753,10987,426,2816,3524,2.8
Washington,2000,5894121,4736.0,907.3,3234.6,594.1,369.7,221.3,3.3,46.4,98.6,279144,53476,190650,35018,21788,13043,196,2737,5812,5.1
Washington,2001,5993390,4792.5,884.7,3255.8,652.0,354.7,209.3,3.0,43.4,99.0,287234,53024,195133,39077,21258,12545,179,2600,5934,6.0
Washington,2002,6067060,4762.9,905.7,3189.8,667.4,345.5,201.9,3.0,45.1,95.5,288967,54948,193526,40493,20964,12249,184,2734,5797,7.1
Washington,2003,6131298,4755.0,950.4,3142.1,662.5,346.9,204.0,3.0,46.7,93.3,291542,58271,192653,40618,21272,12509,182,2863,5718,7.2
Washington,2004,6207046,4846.7,976.8,3173.4,696.5,343.6,200.0,3.1,46.0,94.5,300837,60632,196972,43233,21330,12417,190,2857,5866,6.3
Washington,2005,6291899,4890.0,959.1,3147.0,783.0,346.0,205.7,3.3,44.7,92.0,307661,60343,198031,49287,21745,12941,205,2811,5788,5.6
Washington,2006,6395798,4510.1,920.0,2864.1,726.0,348.7,202.2,3.1,43.0,100.4,288456,58843,183179,46434,22303,12934,197,2748,6424,5.0
Washington,2007,6468424,4047.0,817.4,2640.2,589.3,336.5,198.8,2.7,41.0,94.0,261776,52874,170782,38120,21768,12862,174,2653,6079,4.6
Washington,2008,6549224,3806.3,811.3,2550.1,444.8,334.2,192.7,2.9,40.5,98.0,249283,53136,167013,29134,21888,12623,193,2653,6419,5.2
Washington,2009,6664195,3679.6,796.0,2527.3,356.3,336.3,194.0,2.9,38.8,100.7,245215,53047,168421,23747,22412,12928,190,2583,6711,8.3
Washington,2010,6742950,3699.1,818.5,2498.8,381.8,313.5,185.0,2.3,38.2,87.9,249426,55192,168490,25744,21138,12476,154,2579,5929,9.1
Washington,2011,6823267,3579.1,828.9,2386.4,363.8,295.3,176.5,2.4,34.0,82.5,244209,56561,162828,24820,20152,12042,163,2320,5627,8.5
Washington,2012,6897012,3658.6,880.5,2395.3,382.8,295.6,177.5,3.0,31.8,83.3,252333,60725,165206,26402,20386,12242,206,2193,5745,7.7
Washington,2013,6971406,3710.3,837.0,2465.9,407.4,289.1,166.4,2.3,36.9,83.5,258662,58353,171910,28399,20153,11601,160,2573,5819,6.6
Washington,2014,7061530,3706.1,783.0,2489.1,434.0,285.2,164.7,2.5,38.2,79.9,261706,55290,175769,30647,20136,11627,174,2695,5640,5.9
Washington,2015,7170351,3463.8,711.2,2378.0,374.7,284.4,167.8,2.9,37.7,76.0,248369,50993,170509,26867,20394,12029,211,2705,5449,5.4
Washington,2016,7288000,3494.1,674.8,2376.3,443.0,302.2,179.7,2.7,42.2,77.5,254653,49180,173187,32286,22023,13100,195,3077,5651,5.2
Washington,2017,7405743,3173.6,590.4,2194.4,388.8,304.5,184.6,3.1,44.0,72.8,235027,43720,162511,28796,22548,13673,230,3255,5390,4.6
Washington,2018,7535591,2946.2,533.5,2045.4,367.3,311.5,189.1,3.1,45.3,73.9,222011,40201,154133,27677,23472,14251,236,3413,5572,4.4
Washington,2019,7614893,2681.9,453.6,1907.9,320.5,293.9,179.9,2.6,43.8,67.6,204224,34540,145282,24402,22377,13700,198,3332,5147,4.2
West Virginia,2000,1808344,2286.3,546.9,1556.1,183.3,316.5,254.2,2.5,18.3,41.4,41344,9890,28139,3315,5723,4597,46,331,749,5.6
West Virginia,2001,1800975,2281.3,533.1,1569.6,178.6,279.6,220.3,2.2,17.8,39.3,41085,9601,28268,3216,5035,3968,40,320,707,5.4
West Virginia,2002,1804884,2277.1,536.2,1525.0,216.0,233.9,176.1,3.2,18.2,36.4,41099,9677,27524,3898,4221,3179,57,328,657,6.5
West Virginia,2003,1811440,2339.0,579.5,1568.3,191.2,255.4,195.5,4.0,17.2,38.7,42370,10498,28409,3463,4627,3542,73,311,701,6.6
West Virginia,2004,1812548,2555.8,606.5,1741.5,207.8,281.9,216.4,3.8,19.1,42.7,46326,10994,31566,3766,5110,3922,68,346,774,5.8
West Virginia,2005,1814083,2633.0,624.8,1797.0,211.0,274.0,205.9,4.5,18.5,45.0,47757,11334,32603,3820,4968,3735,82,335,816,5.5
West Virginia,2006,1818470,2636.3,636.7,1776.5,223.1,281.2,207.6,4.4,22.2,46.9,47941,11579,32305,4057,5113,3776,80,404,853,5.2
West Virginia,2007,1812035,2517.6,597.2,1728.5,191.9,276.8,205.1,3.6,21.4,46.7,45620,10822,31321,3477,5016,3716,65,388,847,4.8
West Virginia,2008,1814468,2533.6,597.4,1761.8,174.4,275.9,201.4,3.7,21.4,49.4,45971,10840,31967,3164,5006,3654,67,389,896,4.7
West Virginia,2009,1819777,2539.6,659.7,1728.4,151.5,305.2,224.5,4.6,25.8,50.2,46215,12005,31453,2757,5554,4086,84,470,914,8.3
West Virginia,2010,1854368,2227.2,581.2,1515.6,130.4,301.2,236.7,3.1,19.5,41.8,41301,10778,28104,2419,5586,4390,58,362,776,8.7
West Virginia,2011,1854908,2103.0,552.3,1437.1,113.6,296.3,228.4,4.7,20.1,43.2,39009,10245,26656,2108,5497,4236,87,372,802,7.8
West Virginia,2012,1855413,2364.9,608.5,1637.3,119.1,316.3,244.6,3.9,22.7,45.2,43878,11291,30378,2209,5869,4538,72,421,838,7.2
West Virginia,2013,1854304,2103.9,521.7,1478.9,103.3,300.3,226.7,3.3,35.2,35.1,39013,9674,27423,1916,5568,4203,61,653,651,6.7
West Virginia,2014,1850326,2034.7,484.9,1447.3,102.5,302.0,235.5,4.0,27.3,35.2,37648,8973,26779,1896,5588,4358,74,505,651,6.5
West Virginia,2015,1844128,2020.0,497.3,1401.3,121.4,337.9,256.4,3.8,36.4,41.2,37251,9170,25842,2239,6231,4729,70,672,760,6.6
West Virginia,2016,1831102,2047.2,507.9,1402.3,137.0,358.1,278.5,4.4,35.9,39.3,37487,9301,25677,2509,6557,5099,81,657,720,6.1
West Virginia,2017,1815857,1852.0,420.1,1266.6,165.3,350.7,273.4,4.7,43.8,28.9,33630,7628,23000,3002,6368,4964,85,795,524,5.2
West Virginia,2018,1805832,1485.6,296.5,1049.6,139.5,289.9,218.5,3.7,36.1,31.7,26827,5354,18954,2519,5236,3945,67,652,572,5.1
West Virginia,2019,1792147,1583.4,328.7,1119.7,135.0,316.6,249.1,4.4,42.1,21.1,28376,5891,20066,2419,5674,4464,78,754,378,5.0
Wisconsin,2000,5363675,2972.3,469.5,2229.9,272.9,236.8,127.3,3.2,21.7,84.6,159424,25183,119605,14636,12700,6829,169,1165,4537,3.4
Wisconsin,2001,5405947,3087.8,498.1,2317.4,272.3,231.0,124.1,3.6,21.1,82.2,166924,26927,125275,14722,12486,6708,192,1142,4444,4.4
Wisconsin,2002,5439692,3028.6,513.4,2267.9,247.4,225.0,112.8,2.8,22.7,86.6,164749,27926,123365,13458,12238,6134,154,1237,4713,5.3
Wisconsin,2003,5474290,2880.4,484.9,2169.7,225.8,221.1,115.5,3.3,22.0,80.3,157684,26546,118775,12363,12104,6322,183,1202,4397,5.6
Wisconsin,2004,5503533,2665.7,433.4,2025.6,206.7,209.8,112.5,2.8,20.6,73.9,146710,23854,111482,11374,11548,6191,154,1136,4067,5.0
Wisconsin,2005,5527644,2669.0,442.3,2000.0,228.0,242.0,135.2,3.7,20.5,82.4,147556,24448,110531,12577,13367,7471,206,1135,4555,4.8
Wisconsin,2006,5556506,2821.0,486.6,2081.9,252.5,286.1,160.8,3.0,22.2,100.1,156748,27038,115682,14028,15899,8937,165,1233,5564,4.7
Wisconsin,2007,5601640,2843.9,497.9,2105.8,240.3,291.5,168.5,3.3,21.9,97.8,159305,27890,117957,13458,16330,9438,185,1227,5480,4.8
Wisconsin,2008,5627967,2762.2,487.9,2069.2,205.1,275.5,161.2,2.6,20.0,91.7,155456,27459,116456,11541,15507,9070,146,1128,5163,4.9
Wisconsin,2009,5654774,2611.8,474.2,1979.7,158.0,259.1,150.0,2.6,19.8,86.7,147692,26813,111947,8932,14650,8482,146,1118,4904,9.0
Wisconsin,2010,5691659,2508.6,468.0,1897.4,143.2,248.9,145.9,2.7,20.9,79.3,142781,26636,107993,8152,14167,8305,155,1191,4516,8.5
Wisconsin,2011,5709843,2450.4,475.8,1829.7,144.9,249.9,146.1,2.4,20.8,80.6,139912,27167,104472,8273,14268,8340,138,1190,4600,7.6
Wisconsin,2012,5726398,2453.8,488.0,1822.3,143.5,280.5,175.5,3.0,21.3,80.7,140513,27945,104352,8216,16064,10050,173,1219,4622,6.9
Wisconsin,2013,5742713,2188.7,424.0,1636.0,128.6,277.9,161.6,2.8,29.4,84.2,125688,24347,93953,7388,15961,9278,162,1687,4834,6.7
Wisconsin,2014,5757564,2088.3,368.5,1547.6,172.3,290.3,170.4,2.9,29.1,88.0,120238,21216,89103,9919,16714,9809,165,1674,5066,5.3
Wisconsin,2015,5771337,1974.0,338.8,1444.8,190.3,305.8,180.1,4.2,30.8,90.7,113924,19554,83385,10985,17647,10395,240,1780,5232,4.4
Wisconsin,2016,5778708,1933.3,336.1,1424.8,172.3,305.9,186.3,4.0,34.2,81.4,111720,19425,82337,9958,17679,10765,229,1979,4706,3.9
Wisconsin,2017,5795483,1808.3,303.7,1341.3,163.4,319.9,204.8,3.2,36.9,75.0,104802,17599,77735,9468,18539,11869,186,2139,4345,3.3
Wisconsin,2018,5813568,1559.9,242.5,1168.9,148.5,295.4,193.7,3.0,38.7,60.0,90686,14099,67953,8634,17176,11263,176,2248,3489,3.0
Wisconsin,2019,5822434,1471.4,217.6,1127.0,126.8,293.2,200.0,3.0,38.8,51.4,85672,12667,65620,7385,17070,11643,175,2261,2991,3.2
Wyoming,2000,493782,3031.5,420.8,2494.6,116.0,266.5,217.5,2.4,32.4,14.2,14969,2078,12318,573,1316,1074,12,160,70,3.8
Wyoming,2001,493754,3264.8,502.5,2621.3,141.0,257.6,207.8,1.8,31.0,17.0,16120,2481,12943,696,1272,1026,9,153,84,3.8
Wyoming,2002,498830,3306.5,490.7,2666.8,148.9,273.4,222.1,3.0,29.7,18.6,16494,2448,13303,743,1364,1108,15,148,93,4.0
Wyoming,2003,502111,3315.6,520.0,2636.7,158.9,261.7,215.1,2.8,27.1,16.7,16648,2611,13239,798,1314,1080,14,136,84,4.3
Wyoming,2004,505887,3338.5,541.2,2639.3,157.9,229.9,192.3,2.2,22.1,13.2,16889,2738,13352,799,1163,973,11,112,67,3.8
Wyoming,2005,508798,3158.0,476.8,2536.0,145.0,230.0,188.3,2.8,24.0,15.3,16070,2426,12905,739,1172,958,14,122,78,3.6
Wyoming,2006,515004,2986.6,450.9,2379.6,156.1,253.8,208.0,2.5,29.3,14.0,15381,2322,12255,804,1307,1071,13,151,72,3.0
Wyoming,2007,522830,2879.1,452.3,2271.3,155.5,257.1,204.1,4.0,32.9,16.1,15053,2365,11875,813,1344,1067,21,172,84,2.6
Wyoming,2008,532668,2725.0,412.6,2174.7,137.6,249.7,196.4,2.3,34.7,16.3,14515,2198,11584,733,1330,1046,12,185,87,2.9
Wyoming,2009,544270,2616.9,399.8,2078.0,139.1,219.7,171.8,2.0,31.6,14.3,14243,2176,11310,757,1196,935,11,172,78,6.3
Wyoming,2010,564554,2456.6,381.0,1970.8,104.9,197.9,154.1,1.4,28.7,13.6,13869,2151,11126,592,1117,870,8,162,77,6.9
Wyoming,2011,567356,2269.8,328.5,1849.5,91.8,219.4,178.0,3.2,25.7,12.5,12878,1864,10493,521,1245,1010,18,146,71,6.2
Wyoming,2012,576412,2293.8,368.7,1823.9,101.3,201.4,161.7,2.4,26.7,10.6,13222,2125,10513,584,1161,932,14,154,61,5.5
Wyoming,2013,582658,2198.4,335.5,1763.6,99.2,205.1,157.2,2.9,32.1,12.9,12809,1955,10276,578,1195,916,17,187,75,4.8
Wyoming,2014,584153,1964.7,289.1,1572.4,103.2,195.5,153.9,2.7,29.8,9.1,11477,1689,9185,603,1142,899,16,174,53,4.3
Wyoming,2015,586107,1902.6,300.6,1500.9,101.0,222.1,179.8,2.7,29.5,10.1,11151,1762,8797,592,1302,1054,16,173,59,4.2
Wyoming,2016,585501,1957.3,302.5,1518.2,136.6,244.2,195.7,3.4,35.0,10.1,11460,1771,8889,800,1430,1146,20,205,59,5.4
Wyoming,2017,579315,1830.4,275.0,1421.0,134.5,237.5,176.4,2.6,45.4,13.1,10604,1593,8232,779,1376,1022,15,263,76,4.3
Wyoming,2018,577737,1785.1,264.0,1375.9,145.2,212.2,150.6,2.3,42.1,17.3,10313,1525,7949,839,1226,870,13,243,100,4.1
Wyoming,2019,578759,1571.1,241.2,1206.7,123.2,217.4,147.6,2.2,56.0,11.6,9093,1396,6984,713,1258,854,13,324,67,3.7
